timestamp,open,high,low,close,volume
1735772400000,2625.098,2626.005,2623.705,2624.898,0.1043
1735772700000,2624.915,2625.448,2624.405,2625.125,0.0815
1735773000000,2625.165,2625.295,2624.305,2624.595,0.0709
1735773300000,2624.595,2624.885,2624.115,2624.215,0.0529
1735773600000,2624.098,2624.125,2623.248,2623.495,0.0654
1735773900000,2623.465,2623.905,2623.328,2623.445,0.0452
1735774200000,2623.458,2623.698,2622.948,2623.055,0.0675
1735774500000,2623.055,2623.565,2622.495,2622.555,0.033
1735774800000,2622.555,2622.615,2621.705,2621.705,0.0518
1735775100000,2621.655,2623.028,2621.475,2622.845,0.0472
1735775400000,2622.855,2623.875,2622.845,2623.555,0.0578
1735775700000,2623.665,2624.245,2623.355,2623.555,0.0911
1735776000000,2623.655,2623.905,2622.448,2622.765,0.1074
1735776300000,2622.685,2625.305,2622.675,2625.305,0.073
1735776600000,2625.315,2626.005,2625.005,2625.525,0.1049
1735776900000,2625.525,2625.598,2625.005,2625.405,0.0974
1735777200000,2625.405,2626.305,2625.278,2625.965,0.0819
1735777500000,2625.965,2626.205,2625.505,2626.108,0.0829
1735777800000,2626.105,2626.205,2625.235,2625.505,0.1121
1735778100000,2625.535,2626.235,2625.435,2626.115,0.0742
1735778400000,2626.205,2627.325,2625.925,2626.788,0.0721
1735778700000,2626.788,2627.765,2626.695,2626.695,0.1229
1735779000000,2626.715,2627.255,2626.334,2626.565,0.0916
1735779300000,2626.555,2626.775,2625.155,2625.185,0.2332
1735779600000,2625.185,2627.155,2623.645,2627.048,0.6512
1735779900000,2627.055,2630.228,2626.938,2629.355,0.4723
1735780200000,2629.345,2630.705,2629.245,2629.315,0.2949
1735780500000,2629.265,2631.798,2629.155,2631.205,0.3707
1735780800000,2631.185,2631.505,2629.595,2631.235,0.2793
1735781100000,2631.255,2632.798,2630.198,2632.298,0.2
1735781400000,2632.398,2634.048,2632.235,2633.848,0.1605
1735781700000,2633.848,2634.148,2632.478,2632.954,0.151
1735782000000,2632.965,2633.748,2632.115,2633.298,0.2057
1735782300000,2633.298,2633.298,2631.534,2632.045,0.2318
1735782600000,2632.045,2632.685,2631.408,2632.305,0.3035
1735782900000,2632.335,2633.145,2631.905,2632.735,0.282
1735783200000,2632.735,2634.505,2632.398,2633.348,0.2561
1735783500000,2633.354,2634.325,2633.048,2634.025,0.2256
1735783800000,2634.098,2634.548,2633.205,2634.355,0.1853
1735784100000,2634.365,2634.438,2633.655,2634.045,0.1742
1735784400000,2633.948,2636.298,2633.785,2635.605,0.1916
1735784700000,2635.635,2635.635,2634.485,2635.498,0.1757
1735785000000,2635.498,2635.498,2633.855,2635.048,0.2797
1735785300000,2634.895,2635.645,2633.898,2635.365,0.2237
