timestamp,open,high,low,close,volume
1577919600000,1518.768,1520.685,1518.768,1520.505,0.0469
1577919900000,1520.485,1521.068,1520.355,1520.838,0.0273
1577920200000,1520.768,1520.768,1519.398,1519.758,0.0948
1577920500000,1519.758,1520.288,1519.658,1519.868,0.0471
1577920800000,1519.888,1519.888,1519.408,1519.458,0.0524
1577921100000,1519.538,1519.828,1519.168,1519.598,0.0556
1577921400000,1519.588,1519.778,1519.298,1519.298,0.0228
1577921700000,1519.298,1519.518,1518.768,1519.278,0.0305
1577922000000,1519.288,1519.608,1519.108,1519.328,0.0466
1577922300000,1519.328,1519.328,1518.408,1518.588,0.0534
1577922600000,1518.578,1518.795,1518.478,1518.628,0.049
1577922900000,1518.628,1518.698,1518.075,1518.285,0.0588
1577923200000,1518.305,1518.758,1518.008,1518.708,0.0914
1577923500000,1518.665,1518.885,1518.168,1518.765,0.0575
1577923800000,1518.765,1519.075,1518.515,1519.055,0.0522
1577924100000,1519.025,1519.195,1518.568,1519.125,0.0791
1577924400000,1519.115,1519.305,1518.868,1519.175,0.0732
1577924700000,1519.175,1519.285,1519.065,1519.205,0.0337
1577925000000,1519.185,1519.285,1518.825,1519.115,0.0582
1577925300000,1519.055,1519.125,1518.845,1519.008,0.0295
1577925600000,1518.955,1518.955,1518.3,1518.385,0.0605
1577925900000,1518.408,1518.755,1518.3,1518.485,0.0715
1577926200000,1518.485,1518.505,1518.3,1518.345,0.0144
1577926500000,1518.365,1518.755,1518.355,1518.625,0.0504
1577926800000,1518.605,1519.655,1517.115,1518.075,0.3418
1577927100000,1518.095,1519.155,1517.725,1519.065,0.1806
1577927400000,1519.085,1519.465,1518.935,1519.135,0.0755
1577927700000,1519.125,1520.765,1519.045,1520.745,0.136
1577928000000,1520.808,1520.835,1520.055,1520.208,0.1458
1577928300000,1520.208,1520.308,1519.855,1519.935,0.0605
1577928600000,1519.935,1520.218,1519.725,1520.028,0.0902
1577928900000,1520.038,1520.318,1519.508,1519.518,0.1075
1577929200000,1519.518,1519.818,1519.308,1519.518,0.0711
1577929500000,1519.608,1519.728,1519.3,1519.3,0.0536
1577929800000,1519.3,1519.408,1518.875,1519.365,0.0715
1577930100000,1519.345,1519.808,1519.255,1519.365,0.0749
1577930400000,1519.345,1519.365,1518.335,1518.475,0.191
1577930700000,1518.455,1519.075,1518.455,1518.965,0.082
1577931000000,1518.945,1519.235,1518.875,1519.065,0.0652
1577931300000,1519.108,1519.495,1518.985,1519.495,0.0566
1577931600000,1519.485,1519.615,1519.395,1519.575,0.0512
1577931900000,1519.565,1519.608,1519.455,1519.515,0.0446
1577932200000,1519.535,1519.965,1519.408,1519.925,0.0882
1577932500000,1519.915,1520.308,1519.835,1520.308,0.0548
1577932800000,1520.305,1520.708,1520.275,1520.675,0.0949
1577933100000,1520.685,1520.855,1520.518,1520.608,0.0886
1577933400000,1520.605,1520.655,1520.155,1520.295,0.0831
1577933700000,1520.315,1520.655,1520.295,1520.555,0.0552
1577934000000,1520.555,1520.835,1520.495,1520.815,0.0736
1577934300000,1520.845,1521.135,1520.845,1520.925,0.0934
1577934600000,1520.955,1520.955,1520.485,1520.645,0.0573
1577934900000,1520.635,1520.765,1520.125,1520.135,0.0673
1577935200000,1520.155,1520.235,1519.955,1520.035,0.0591
1577935500000,1520.035,1520.365,1520.005,1520.215,0.0585
1577935800000,1520.295,1520.435,1520.185,1520.215,0.0348
1577936100000,1520.225,1520.325,1520.135,1520.135,0.0132
1577936400000,1520.125,1520.125,1519.785,1519.995,0.0361
1577936700000,1520.008,1520.525,1520.008,1520.345,0.0378
1577937000000,1520.355,1520.435,1520.165,1520.165,0.0277
1577937300000,1520.208,1520.298,1520.115,1520.275,0.0247
1577937600000,1520.275,1520.355,1520.208,1520.245,0.017
1577937900000,1520.245,1520.245,1520.008,1520.128,0.0087
1577938200000,1520.085,1520.085,1519.908,1519.908,0.0147
1577938500000,1519.885,1520.065,1519.845,1519.885,0.0201
1577938800000,1519.885,1520.075,1519.885,1520.005,0.0179
1577939100000,1519.985,1519.995,1519.765,1519.828,0.0143
1577939400000,1519.795,1520.028,1519.715,1519.745,0.0437
1577939700000,1519.745,1519.895,1519.715,1519.835,0.0241
1577940000000,1519.845,1520.035,1519.805,1519.885,0.015
1577940300000,1519.885,1519.985,1519.605,1519.755,0.0283
