timestamp,open,high,low,close,volume
1072915200000,414.922,414.922,414.43,414.64,0.0091
1072916100000,414.887,414.89,414.438,414.675,0.016
1072917900000,414.887,414.89,414.386,414.596,0.0159
1072919700000,414.887,414.89,414.417,414.417,0.0121
1072921500000,414.887,414.89,414.391,414.391,0.0138
1072923300000,414.887,414.89,414.386,414.705,0.0249
1072925400000,414.371,414.89,414.25,414.617,0.0113
1072927200000,414.887,414.89,414.475,414.488,0.0109
1072929000000,414.498,414.89,414.474,414.89,0.0089
1072930800000,414.718,414.89,414.38,414.401,0.0143
1072932600000,414.538,414.89,414.455,414.645,0.0103
1072934400000,414.887,414.89,414.507,414.89,0.0146
1072936200000,414.887,414.89,414.392,414.62,0.0126
1072938000000,414.887,414.89,414.404,414.406,0.0106
1072939800000,414.887,414.89,414.489,414.69,0.0183
1072941600000,414.386,414.89,414.386,414.659,0.0126
1072943400000,414.887,414.89,414.428,414.643,0.0151
1072945200000,414.887,414.89,414.458,414.694,0.0122
1072947000000,414.392,414.89,414.29,414.89,0.0124
1072948800000,414.378,414.89,414.378,414.89,0.0149
1072950600000,414.612,414.89,414.337,414.89,0.0138
1072952400000,414.887,414.89,414.38,414.633,0.0211
1072954200000,414.887,414.89,414.364,414.626,0.0122
1072956000000,414.445,414.89,414.349,414.89,0.0117
1072957800000,414.887,414.89,414.426,414.89,0.0132
1072959600000,414.645,414.89,414.395,414.887,0.0164
1072961400000,414.887,414.89,414.433,414.433,0.012
1072963200000,414.887,414.89,414.432,414.638,0.0238
1072965000000,414.373,414.89,414.373,414.626,0.0137
1072965900000,414.887,414.89,414.456,414.698,0.0137
1072966800000,414.887,414.89,414.442,414.678,0.0179
1072968000000,414.89,414.89,414.344,414.598,0.0231
1072968300000,414.887,414.89,414.412,414.412,0.0179
1072968600000,414.887,414.89,414.376,414.603,0.0141
1072969800000,414.516,414.89,414.43,414.64,0.012
1072970400000,414.887,414.89,414.483,414.556,0.0119
1072972200000,414.887,414.89,414.371,414.479,0.0074
1072972500000,414.604,414.89,414.373,414.616,0.0112
1072974600000,414.887,414.89,414.416,414.687,0.0151
1072976400000,414.621,414.89,414.348,414.618,0.0182
1072978200000,414.887,414.89,414.376,414.638,0.0152
1072980000000,414.688,414.89,414.325,414.89,0.0102
1072981800000,414.523,414.89,414.435,414.631,0.0052
1072983600000,414.627,414.89,414.42,414.89,0.0064
1072985400000,414.674,414.89,414.519,414.597,0.0064
1072987200000,414.887,414.89,414.439,414.89,0.0093
1072989000000,414.887,414.89,414.488,414.515,0.0119
1072990800000,414.887,414.89,414.422,414.422,0.0104
1072992600000,414.619,414.89,414.402,414.643,0.012
1072994400000,414.887,414.89,414.395,414.515,0.0128
1072996200000,414.887,414.89,414.365,414.692,0.0076
1072998000000,414.709,414.89,414.467,414.538,0.0098
1072999800000,414.887,414.89,414.404,414.517,0.0085
1073001000000,414.634,414.89,414.388,414.62,0.0146
1073001300000,414.685,414.89,414.232,414.558,0.0269
1073001600000,414.322,415.038,414.31,414.865,0.0283
1073001900000,414.791,415.181,414.553,415.045,0.0296
1073002200000,414.757,415.098,414.471,414.599,0.0409
1073002500000,414.583,415.002,414.471,414.946,0.0342
1073003100000,414.71,415.178,414.443,414.73,0.0244
1073003400000,414.89,415.295,414.691,415.295,0.0209
1073003700000,414.873,415.595,414.873,415.595,0.0104
1073004300000,415.168,415.598,414.934,415.155,0.0092
1073005200000,415.184,415.398,414.816,415.023,0.0213
1073005800000,414.852,415.251,414.745,415.195,0.032
1073006100000,414.88,415.398,414.845,415.013,0.0191
1073006400000,414.963,415.384,414.67,414.922,0.0376
1073007900000,414.931,415.122,414.597,414.915,0.0205
1073009400000,414.601,415.081,414.562,414.562,0.0134
1073009700000,414.858,415.053,414.53,415.003,0.0127
1073010300000,414.755,415.101,414.564,415.101,0.0075
1073010600000,415.09,415.09,414.488,414.725,0.0187
1073010900000,414.82,415.098,414.593,414.593,0.0158
1073011500000,414.95,415.264,414.792,414.963,0.0123
1073011800000,415.208,415.212,414.678,414.809,0.0233
1073012100000,414.929,415.296,414.671,415.224,0.0349
1073012400000,415.21,415.21,414.74,415.157,0.0124
1073012700000,414.609,415.143,414.568,414.573,0.028
1073013000000,414.47,414.947,414.47,414.86,0.0097
1073013300000,414.391,414.979,414.389,414.78,0.0468
1073013600000,414.589,414.962,414.512,414.65,0.0162
1073013900000,414.662,414.97,414.351,414.685,0.0504
1073014200000,414.586,414.927,414.381,414.653,0.0262
1073014500000,414.534,415.104,414.241,414.995,0.0453
1073015400000,414.755,414.998,414.482,414.911,0.0166
1073015700000,414.67,414.911,414.384,414.881,0.0152
1073016300000,414.655,414.979,414.439,414.709,0.0128
1073016600000,414.55,415.077,414.55,415.077,0.0189
1073018400000,414.822,415.198,414.591,414.926,0.014
1073019000000,415.078,415.217,414.723,414.723,0.0059
1073019300000,415.234,415.321,414.697,415.301,0.0421
1073019900000,415.032,415.29,414.786,414.86,0.0147
1073020500000,414.986,415.189,414.723,415.178,0.0155
1073020800000,414.895,415.236,414.645,415.098,0.0327
1073021100000,414.849,415.098,414.646,415.056,0.0148
1073022000000,414.537,415.042,414.53,414.723,0.0136
1073022900000,415.004,415.198,414.539,415.198,0.0364
1073023200000,414.948,415.272,414.715,414.946,0.0222
1073023500000,414.807,415.232,414.757,415.232,0.0104
1073023800000,415.246,415.425,414.855,415.051,0.0134
1073024100000,415.386,415.386,414.944,414.979,0.0086
1073024400000,414.991,415.302,414.693,415.302,0.0097
1073025000000,415.198,415.498,414.907,415.497,0.0191
1073025600000,415.512,415.597,415.095,415.378,0.0161
1073025900000,415.295,415.598,414.874,415.242,0.0272
1073026200000,414.773,415.23,414.713,414.967,0.0107
1073026500000,414.551,415.422,414.551,415.409,0.0283
1073027100000,415.395,415.398,414.834,415.398,0.0345
1073027400000,415.397,415.613,415.047,415.605,0.0196
1073027700000,415.589,415.595,415.14,415.556,0.0148
1073028300000,415.598,415.598,414.888,415.357,0.0404
1073028600000,415.479,415.65,414.956,415.31,0.0642
1073028900000,415.498,415.598,415.102,415.25,0.0483
1073029500000,415.598,415.598,414.969,415.216,0.0199
1073030100000,415.202,415.3,414.703,415.3,0.0151
1073030400000,415.314,415.44,414.916,415.381,0.0206
1073030700000,414.82,415.38,414.77,415.327,0.0347
1073031300000,415.095,415.518,414.929,415.395,0.0282
1073031600000,415.058,415.498,414.951,415.498,0.0159
1073031900000,415.243,415.498,415.042,415.469,0.0142
1073032200000,415.498,415.611,415.011,415.249,0.0672
1073032500000,415.498,415.831,415.161,415.798,0.0551
1073032800000,415.496,415.798,415.338,415.795,0.0426
1073033100000,415.555,415.798,415.315,415.698,0.0261
1073033400000,415.256,415.695,415.095,415.201,0.0522
1073033700000,415.359,415.598,415.121,415.498,0.0313
1073034000000,415.498,415.898,415.11,415.466,0.0607
1073034300000,415.394,415.931,415.378,415.64,0.0381
1073034600000,415.884,415.998,415.262,415.698,0.0971
1073035200000,415.898,415.898,415.454,415.895,0.0194
1073035500000,415.898,415.898,415.306,415.698,0.0349
1073035800000,415.362,415.887,415.321,415.887,0.0328
1073036100000,415.56,416.095,415.524,415.791,0.0651
1073036400000,415.617,416.098,415.617,416.098,0.0155
1073037000000,415.865,416.098,415.472,415.638,0.0291
1073037300000,415.671,415.912,415.311,415.354,0.0243
1073037900000,415.568,415.997,415.373,415.532,0.0156
1073038200000,415.716,416.098,415.468,415.898,0.0395
1073039100000,415.481,415.997,415.481,415.997,0.0225
1073039400000,415.998,415.998,414.72,414.72,0.0583
1073039700000,414.386,415.058,414.386,414.74,0.059
1073040000000,414.49,415.108,414.434,414.804,0.0506
1073040300000,414.646,415.597,414.602,415.082,0.0467
1073040900000,415.234,415.598,414.952,415.251,0.015
1073041500000,415.498,415.595,415.023,415.202,0.0291
1073041800000,415.595,415.598,415.068,415.205,0.0144
1073042100000,415.127,415.584,414.946,415.395,0.0249
1073042400000,415.397,415.398,414.951,415.398,0.021
1073043000000,414.881,415.395,414.881,415.298,0.0117
1073043300000,415.042,415.298,414.828,414.828,0.0174
1073043600000,415.295,415.298,414.735,415.284,0.0228
1073043900000,415.037,415.27,414.695,414.932,0.0236
1073044200000,414.919,415.254,414.676,414.927,0.0198
1073044500000,415.265,415.283,414.698,415.098,0.0428
1073044800000,414.87,415.095,414.343,414.715,0.0201
1073045100000,414.809,415.098,414.601,415.098,0.0207
1073045400000,414.834,415.083,414.263,414.798,0.046
1073045700000,414.655,414.898,414.36,414.869,0.053
1073046000000,414.869,414.884,414.48,414.693,0.0073
1073046300000,414.856,414.856,414.116,414.116,0.0434
1073046600000,414.495,414.498,413.927,414.156,0.016
1073046900000,413.904,414.564,413.867,414.564,0.0327
1073047200000,414.577,414.798,414.147,414.798,0.0494
1073047500000,414.585,414.798,414.159,414.456,0.0467
1073047800000,414.596,414.798,414.378,414.695,0.0076
1073048400000,414.436,414.698,414.18,414.481,0.0199
1073048700000,414.598,414.598,414.153,414.595,0.0071
1073049000000,414.289,414.567,414.058,414.058,0.0089
1073049300000,414.291,414.639,414.07,414.3,0.0161
1073049600000,414.545,414.73,414.045,414.486,0.0354
1073049900000,414.741,414.898,414.299,414.795,0.0399
1073050800000,414.414,414.912,414.243,414.496,0.0398
1073051400000,414.792,414.975,414.427,414.513,0.0185
1073051700000,414.898,414.898,414.246,414.638,0.0323
1073052000000,414.652,414.66,413.953,414.66,0.035
1073052300000,414.435,414.795,414.276,414.361,0.0119
1073052600000,414.798,414.798,414.207,414.234,0.0192
1073052900000,414.436,414.698,414.083,414.598,0.0417
1073053200000,414.383,414.598,413.939,414.301,0.0297
1073053500000,414.375,414.598,413.999,414.327,0.0398
1073053800000,414.368,414.898,414.124,414.898,0.0417
