timestamp,open,high,low,close,volume
1314835200000,1827.081,1827.676,1825.938,1826.368,0.1053
1314835500000,1826.174,1826.174,1825.483,1825.712,0.0736
1314835800000,1825.722,1825.722,1824.107,1824.376,0.1118
1314836100000,1824.403,1825.131,1824.112,1824.378,0.1069
1314836400000,1824.425,1825.698,1824.315,1825.491,0.1156
1314836700000,1825.518,1825.654,1824.801,1825.098,0.0706
1314837000000,1825.057,1825.078,1823.958,1824.492,0.1051
1314837300000,1824.48,1825.57,1823.808,1825.57,0.0827
1314837600000,1825.505,1826.978,1825.284,1826.666,0.1726
1314837900000,1826.688,1826.828,1826.199,1826.281,0.1268
1314838200000,1826.28,1826.28,1824.224,1824.392,0.1512
1314838500000,1824.379,1826.615,1824.225,1826.053,0.2277
1314838800000,1826.04,1826.538,1825.327,1825.497,0.1137
1314839100000,1825.475,1825.739,1824.787,1825.425,0.1112
1314839400000,1825.384,1825.419,1821.655,1822.059,0.2252
1314839700000,1821.983,1823.16,1821.616,1823.148,0.145
1314840000000,1823.153,1823.153,1821.798,1823.098,0.1522
1314840300000,1823.092,1823.236,1819.535,1820.707,0.2008
1314840600000,1820.725,1820.8,1819.742,1820.64,0.1711
1314840900000,1820.67,1821.542,1819.686,1820.643,0.1889
1314841200000,1820.646,1821.08,1819.88,1820.835,0.1365
1314841500000,1820.878,1822.185,1820.6,1821.622,0.11
1314841800000,1821.668,1821.967,1821.412,1821.836,0.071
1314842100000,1821.861,1822.728,1821.608,1822.728,0.0727
1314842400000,1822.772,1822.996,1821.927,1822.559,0.1247
1314842700000,1822.578,1823.096,1822.219,1822.981,0.1326
1314843000000,1822.974,1823.322,1822.554,1822.881,0.1561
1314843300000,1822.895,1823.734,1822.837,1823.47,0.0938
1314843600000,1823.503,1824.215,1823.354,1823.717,0.0894
1314843900000,1823.731,1824.17,1823.514,1823.999,0.0851
1314844200000,1823.989,1824.828,1823.882,1824.828,0.1077
1314844500000,1824.871,1825.227,1824.637,1824.911,0.0844
1314844800000,1824.906,1824.928,1824.368,1824.779,0.0302
1314845100000,1824.767,1824.768,1824.135,1824.476,0.0619
1314845400000,1824.526,1825.505,1824.49,1825.317,0.102
1314845700000,1825.369,1826.03,1825.335,1825.821,0.099
1314846000000,1825.844,1826.533,1825.532,1825.541,0.174
1314846300000,1825.557,1826.101,1824.971,1824.971,0.1485
1314846600000,1824.953,1826.135,1824.931,1825.664,0.1532
1314846900000,1825.663,1826.121,1825.449,1825.918,0.0828
1314847200000,1825.918,1826.211,1825.799,1826.168,0.088
1314847500000,1826.154,1826.154,1825.543,1825.774,0.0987
1314847800000,1825.768,1825.768,1825.039,1825.486,0.1042
1314848100000,1825.445,1825.555,1824.346,1824.354,0.0927
1314848400000,1824.349,1824.639,1823.383,1824.41,0.1804
1314848700000,1824.469,1824.499,1823.988,1824.351,0.105
1314849000000,1824.406,1824.406,1823.408,1823.408,0.1463
1314849300000,1823.407,1824.009,1822.517,1824.009,0.1092
1314849600000,1824.201,1824.506,1824.006,1824.46,0.059
1314849900000,1824.461,1824.686,1824.269,1824.457,0.0259
1314850200000,1824.64,1824.908,1824.432,1824.699,0.1058
1314850500000,1824.645,1824.79,1823.702,1823.702,0.0699
