timestamp,open,high,low,close,volume
1301616000000,1432.299,1433.1,1431.803,1433.072,0.0408
1301616300000,1433.078,1433.322,1432.61,1433.097,0.0381
1301616600000,1433.082,1433.79,1432.777,1433.596,0.0695
1301616900000,1433.633,1434.39,1433.397,1433.664,0.0466
1301617200000,1433.7,1433.901,1433.442,1433.617,0.0378
1301617500000,1433.638,1433.761,1433.096,1433.557,0.0356
1301617800000,1433.524,1433.524,1432.974,1433.043,0.0254
1301618100000,1433.036,1433.103,1432.093,1432.135,0.0252
1301618400000,1432.227,1432.811,1432.142,1432.212,0.0303
1301618700000,1432.231,1432.826,1432.226,1432.417,0.0218
1301619000000,1432.356,1432.492,1431.99,1432.492,0.02
1301619300000,1432.452,1432.452,1431.977,1432.354,0.0308
1301619600000,1432.321,1432.322,1431.924,1432.154,0.0361
1301619900000,1432.159,1432.25,1431.818,1431.843,0.0232
1301620200000,1431.847,1432.129,1431.819,1431.993,0.0227
1301620500000,1431.973,1432,1431.621,1431.906,0.0424
1301620800000,1431.886,1432.006,1431.542,1431.727,0.0267
1301621100000,1431.701,1431.701,1429.776,1429.776,0.0592
1301621400000,1429.757,1430.842,1429.677,1430.749,0.0614
1301621700000,1430.741,1430.815,1430.402,1430.815,0.0191
1301622000000,1430.833,1431.049,1430.399,1430.662,0.0321
1301622300000,1430.705,1430.752,1430.569,1430.622,0.0204
1301622600000,1430.617,1430.667,1430.394,1430.604,0.0111
1301622900000,1430.518,1430.822,1430.518,1430.819,0.0168
1301623200000,1430.862,1431.15,1430.449,1430.897,0.0524
1301623500000,1430.898,1431.601,1430.873,1431.488,0.0267
1301623800000,1431.49,1431.668,1431.07,1431.559,0.0193
1301624100000,1431.527,1431.529,1431.123,1431.2,0.0332
1301624400000,1431.167,1431.552,1431.063,1431.151,0.0268
1301624700000,1431.118,1431.145,1430.628,1430.87,0.0203
1301625000000,1430.83,1430.903,1430.516,1430.876,0.0253
1301625300000,1430.85,1430.904,1430.575,1430.62,0.0206
1301625600000,1430.651,1431.072,1430.519,1430.702,0.039
1301625900000,1430.667,1430.851,1430.526,1430.614,0.016
1301626200000,1430.574,1430.617,1430.386,1430.538,0.0182
1301626500000,1430.306,1430.597,1430.306,1430.589,0.0164
1301626800000,1430.517,1430.591,1430.119,1430.451,0.0268
1301627100000,1430.407,1430.534,1429.951,1430.256,0.0329
