timestamp,open,high,low,close,volume
1298937600000,1410.713,1411.271,1410.683,1411.008,0.0351
1298937900000,1410.986,1410.986,1410.528,1410.579,0.0388
1298938200000,1410.579,1410.579,1410.066,1410.099,0.0314
1298938500000,1410.086,1410.168,1409.347,1409.347,0.0494
1298938800000,1409.391,1409.614,1409.259,1409.437,0.0168
1298939100000,1409.427,1409.582,1409.365,1409.436,0.0308
1298939400000,1409.508,1409.97,1409.508,1409.948,0.0317
1298939700000,1409.985,1410.56,1409.985,1410.239,0.0507
1298940000000,1410.17,1410.17,1409.595,1409.627,0.0257
1298940300000,1409.609,1409.618,1409.302,1409.434,0.0127
1298940600000,1409.483,1410.363,1409.483,1409.997,0.0264
1298940900000,1410.028,1410.175,1409.896,1410.099,0.0317
1298941200000,1410.131,1410.307,1409.563,1409.764,0.0276
1298941500000,1409.769,1410.035,1409.512,1409.971,0.0531
1298941800000,1409.96,1410.042,1409.817,1409.961,0.0216
1298942100000,1409.937,1409.988,1409.518,1409.891,0.0363
1298942400000,1409.924,1410.092,1409.823,1410.026,0.0199
1298942700000,1409.894,1410.181,1409.582,1410.181,0.027
1298943000000,1410.207,1410.207,1410.111,1410.196,0.0068
1298943300000,1410.185,1410.185,1409.918,1410.127,0.006
1298943600000,1410.112,1410.347,1409.944,1410.207,0.0053
1298943900000,1410.29,1410.765,1410.29,1410.76,0.0156
1298944200000,1410.79,1411.656,1410.725,1411.63,0.0288
1298944500000,1411.643,1412.701,1411.562,1412.267,0.0363
1298944800000,1412.223,1412.226,1411.965,1412.226,0.0298
1298945100000,1412.222,1412.465,1412.212,1412.423,0.034
1298945400000,1412.421,1412.571,1411.938,1412.043,0.0308
1298945700000,1412.069,1412.073,1411.631,1411.813,0.0211
1298946000000,1411.816,1412.252,1411.816,1411.958,0.0235
1298946300000,1411.868,1412.214,1411.656,1411.675,0.0237
1298946600000,1411.853,1411.915,1411.601,1411.688,0.0211
1298946900000,1411.634,1411.974,1411.634,1411.974,0.0182
1298947200000,1411.906,1412.063,1411.829,1411.954,0.0193
1298947500000,1411.969,1411.969,1411.275,1411.786,0.0138
1298947800000,1411.715,1411.765,1411.307,1411.577,0.0158
1298948100000,1411.54,1412.31,1411.54,1412.176,0.0265
1298948400000,1412.236,1412.236,1412.032,1412.224,0.0263
1298948700000,1412.225,1412.316,1411.821,1411.994,0.0165
1298949000000,1412.024,1412.075,1411.881,1411.941,0.0185
1298949300000,1411.903,1411.999,1411.766,1411.766,0.0141
1298949600000,1411.846,1411.916,1411.432,1411.79,0.0212
1298949900000,1411.855,1411.938,1411.681,1411.868,0.0267
1298950200000,1411.888,1411.924,1411.401,1411.442,0.0336
1298950500000,1411.431,1411.46,1411.217,1411.335,0.0467
1298950800000,1410.991,1411.665,1410.938,1411.592,0.0252
1298951100000,1411.541,1412.165,1411.207,1412.142,0.0571
1298951400000,1412.178,1412.414,1412.1,1412.18,0.0334
1298951700000,1412.204,1412.322,1412.135,1412.308,0.0237
1298952000000,1412.318,1412.368,1412.127,1412.216,0.0332
1298952300000,1412.224,1412.754,1412.158,1412.754,0.0249
1298952600000,1412.767,1412.796,1411.91,1412.442,0.0344
1298952900000,1412.424,1412.475,1412.174,1412.269,0.0354
1298953200000,1412.275,1412.38,1411.957,1412.251,0.0196
1298953500000,1412.02,1412.316,1412.02,1412.309,0.0265
1298953800000,1412.139,1413.066,1412.139,1413.055,0.0576
1298954100000,1412.961,1412.961,1412.525,1412.592,0.0375
1298954400000,1412.623,1412.623,1412.209,1412.594,0.0239
1298954700000,1412.617,1412.647,1412.377,1412.585,0.0172
1298955000000,1412.514,1412.581,1412.429,1412.559,0.0111
1298955300000,1412.151,1412.801,1412.151,1412.801,0.0122
1298955600000,1412.818,1412.921,1412.507,1412.749,0.0117
1298955900000,1412.512,1412.869,1412.512,1412.815,0.0185
1298956200000,1412.823,1413.164,1412.747,1413.085,0.0161
1298956500000,1413.092,1413.411,1412.728,1413.386,0.0226
1298956800000,1413.423,1413.518,1412.929,1413.022,0.0397
1298957100000,1413.022,1413.829,1413.022,1413.795,0.0346
1298957400000,1413.804,1413.81,1413.575,1413.672,0.0315
1298957700000,1413.567,1413.767,1413.349,1413.72,0.0367
1298958000000,1413.72,1413.72,1413.501,1413.604,0.0177
1298958300000,1413.619,1413.816,1413.346,1413.672,0.0453
1298958600000,1413.675,1413.763,1413.27,1413.572,0.0264
1298958900000,1413.602,1413.671,1413.348,1413.665,0.0254
1298959200000,1413.686,1414.107,1413.664,1413.94,0.0495
1298959500000,1413.925,1414.668,1413.925,1414.64,0.0576
1298959800000,1414.626,1414.716,1414.326,1414.468,0.0311
1298960100000,1414.446,1414.513,1413.85,1413.85,0.023
1298960400000,1413.84,1414.167,1413.774,1414.06,0.0258
1298960700000,1413.974,1414.322,1413.974,1414.258,0.0153
1298961000000,1414.231,1414.617,1414.22,1414.539,0.0332
1298961300000,1414.436,1414.645,1414.419,1414.645,0.0199
1298961600000,1414.583,1415.061,1414.08,1414.627,0.0518
1298961900000,1414.624,1414.92,1414.462,1414.642,0.0296
1298962200000,1414.63,1415.128,1414.63,1415.038,0.0305
1298962500000,1414.863,1415.321,1414.83,1415.124,0.0369
1298962800000,1415.148,1415.148,1414.77,1414.86,0.0667
1298963100000,1414.777,1414.946,1414.694,1414.785,0.0233
1298963400000,1414.792,1414.864,1414.469,1414.469,0.0462
1298963700000,1414.383,1414.622,1414.296,1414.519,0.0667
1298964000000,1414.552,1414.617,1414.294,1414.493,0.0518
1298964300000,1414.515,1414.916,1414.352,1414.713,0.061
1298964600000,1414.719,1414.87,1413.476,1413.822,0.1091
1298964900000,1413.872,1414.178,1413.582,1413.908,0.0735
1298965200000,1413.914,1413.914,1412.725,1412.928,0.0705
1298965500000,1412.973,1413.122,1412.502,1412.96,0.0999
1298965800000,1412.966,1413.68,1412.914,1413.465,0.0634
1298966100000,1413.443,1413.657,1413.045,1413.577,0.087
1298966400000,1413.599,1413.823,1413.108,1413.799,0.1059
1298966700000,1413.831,1413.973,1413.406,1413.949,0.0835
1298967000000,1413.961,1414.221,1413.552,1413.883,0.0656
1298967300000,1413.927,1414.227,1413.602,1414.133,0.0537
1298967600000,1414.087,1414.315,1413.985,1414.294,0.0388
1298967900000,1414.32,1414.322,1413.8,1413.943,0.0399
1298968200000,1413.93,1413.93,1413.496,1413.599,0.0474
1298968500000,1413.625,1413.669,1413.146,1413.323,0.0513
1298968800000,1413.351,1413.473,1412.85,1413.409,0.0666
1298969100000,1413.414,1413.771,1413.4,1413.546,0.0718
1298969400000,1413.523,1413.667,1413.21,1413.234,0.0379
1298969700000,1413.322,1413.77,1413.236,1413.677,0.0336
1298970000000,1413.665,1414.223,1413.626,1414.012,0.0453
1298970300000,1414.02,1414.383,1413.979,1413.979,0.0433
1298970600000,1413.971,1413.974,1413.716,1413.789,0.0415
1298970900000,1413.874,1414.215,1413.756,1413.827,0.0506
1298971200000,1413.947,1414.284,1413.905,1413.98,0.0467
1298971500000,1413.984,1414.393,1413.951,1413.958,0.068
1298971800000,1413.974,1414.265,1413.936,1414.109,0.0463
1298972100000,1414.122,1414.122,1413.699,1413.7,0.0462
1298972400000,1413.729,1413.969,1413.48,1413.927,0.0601
1298972700000,1413.964,1414.47,1413.701,1414.141,0.0514
1298973000000,1414.157,1414.249,1413.726,1414.083,0.0506
1298973300000,1414.072,1414.072,1413.7,1413.755,0.0511
1298973600000,1413.764,1413.782,1413.612,1413.72,0.0791
1298973900000,1413.735,1413.897,1413.491,1413.638,0.0411
1298974200000,1413.636,1413.876,1413.6,1413.752,0.0282
1298974500000,1413.778,1413.778,1413.174,1413.174,0.0708
1298974800000,1413.162,1413.621,1413.147,1413.433,0.0684
1298975100000,1413.47,1413.47,1412.927,1412.927,0.0524
1298975400000,1412.917,1414.278,1412.702,1413.966,0.1017
1298975700000,1413.972,1414.186,1413.745,1414.184,0.0425
1298976000000,1414.223,1415.827,1414.197,1415.624,0.0761
