timestamp,open,high,low,close,volume
1312156800000,1615.182,1617.286,1615.182,1617.257,0.1629
1312157100000,1617.2,1617.258,1616.35,1616.494,0.1262
1312157400000,1616.458,1616.458,1615.785,1615.786,0.0795
1312157700000,1615.792,1615.878,1615.092,1615.261,0.1534
1312158000000,1615.281,1615.92,1614.373,1614.379,0.1736
1312158300000,1614.371,1614.674,1613.396,1613.585,0.0875
1312158600000,1613.563,1614.371,1611.543,1612.426,0.2278
1312158900000,1612.385,1612.853,1610.915,1611.009,0.198
1312159200000,1611.035,1611.739,1608.869,1611.588,0.4074
1312159500000,1611.578,1612.726,1609.878,1609.982,0.2795
1312159800000,1610.056,1610.779,1609.259,1610.616,0.2197
1312160100000,1610.612,1610.798,1609.584,1610.559,0.1736
1312160400000,1610.546,1612.081,1610.422,1612.08,0.1903
1312160700000,1612.101,1612.321,1611.872,1612.187,0.159
1312161000000,1612.171,1612.431,1611.296,1611.343,0.1412
1312161300000,1611.274,1611.972,1610.968,1611.731,0.104
1312161600000,1611.726,1611.777,1610.564,1611.455,0.1695
1312161900000,1611.422,1611.839,1611.223,1611.799,0.0876
1312162200000,1611.808,1612.242,1611.527,1612.176,0.0519
1312162500000,1612.199,1612.687,1612.199,1612.687,0.0875
1312162800000,1612.651,1612.862,1612.504,1612.761,0.0398
1312163100000,1612.815,1613.226,1611.697,1611.776,0.1107
1312163400000,1611.778,1611.871,1611.32,1611.347,0.1256
1312163700000,1611.439,1613.075,1611.439,1612.762,0.1271
1312164000000,1612.715,1612.84,1611.994,1612.218,0.0702
1312164300000,1612.153,1612.505,1612.153,1612.215,0.0257
1312164600000,1612.188,1612.209,1611.607,1611.96,0.1038
1312164900000,1611.943,1611.943,1611.34,1611.612,0.074
1312165200000,1611.642,1611.861,1611.324,1611.365,0.0763
1312165500000,1611.367,1611.901,1611.367,1611.781,0.0439
1312165800000,1611.879,1612.098,1611.558,1611.875,0.0616
1312166100000,1611.858,1612.112,1611.855,1611.995,0.0251
1312166400000,1612.097,1612.959,1612.097,1612.17,0.1009
1312166700000,1612.169,1612.466,1612.013,1612.173,0.0608
1312167000000,1612.221,1612.331,1612.073,1612.29,0.0147
1312167300000,1612.395,1612.973,1612.395,1612.703,0.0443
1312167600000,1612.685,1612.771,1612.46,1612.7,0.0248
1312167900000,1612.76,1613.333,1612.76,1613.064,0.029
1312168200000,1613.126,1613.862,1613.085,1613.787,0.0625
1312168500000,1613.766,1613.917,1613.634,1613.698,0.0534
1312168800000,1613.675,1614.48,1613.672,1614.022,0.0828
1312169100000,1613.99,1614.152,1613.33,1613.33,0.0488
1312169400000,1613.325,1613.401,1613.156,1613.175,0.0388
1312169700000,1613.168,1613.738,1612.787,1613.657,0.0714
1312170000000,1613.631,1613.669,1613.43,1613.669,0.033
1312170300000,1613.665,1613.92,1613.575,1613.877,0.0202
1312170600000,1613.854,1614.62,1613.825,1614.465,0.0361
1312170900000,1614.472,1614.911,1614.27,1614.465,0.0859
1312171200000,1614.435,1615.429,1614.171,1615.368,0.093
1312171500000,1615.356,1615.754,1615.033,1615.082,0.1342
1312171800000,1615.096,1615.603,1614.978,1615.275,0.0729
1312172100000,1615.289,1615.306,1614.863,1615.095,0.0515
1312172400000,1615.139,1615.674,1615.139,1615.555,0.0619
1312172700000,1615.485,1615.813,1615.428,1615.757,0.0369
1312173000000,1615.738,1615.738,1614.564,1614.949,0.1172
