timestamp,open,high,low,close,volume
1514847600000,1302.922,1303.371,1302.231,1302.968,0.1664
1514847900000,1302.968,1303.192,1302.731,1303.079,0.1168
1514848200000,1303.079,1303.758,1302.948,1303.758,0.1241
1514848500000,1303.758,1304.069,1303.661,1303.748,0.109
1514848800000,1303.748,1304.838,1303.748,1304.768,0.1526
1514849100000,1304.768,1306.308,1304.668,1306.301,0.2068
1514849400000,1306.301,1307.602,1306.121,1306.538,0.227
1514849700000,1306.538,1307.079,1306.538,1306.738,0.1792
1514850000000,1306.738,1307.142,1306.531,1307.142,0.1078
1514850300000,1307.142,1307.268,1306.931,1306.941,0.0832
1514850600000,1306.942,1307.058,1306.838,1306.999,0.0796
1514850900000,1306.999,1307.048,1306.658,1306.711,0.0741
1514851200000,1306.711,1306.809,1306.489,1306.491,0.1709
1514851500000,1306.491,1306.491,1305.501,1305.512,0.2862
1514851800000,1305.511,1305.679,1305.211,1305.662,0.2608
1514852100000,1305.658,1306.109,1305.641,1305.641,0.2024
1514852400000,1305.641,1305.812,1305.531,1305.748,0.2748
1514852700000,1305.741,1305.981,1305.541,1305.858,0.1801
1514853000000,1305.858,1306.312,1305.848,1306.039,0.1339
1514853300000,1306.048,1306.111,1306.038,1306.088,0.1077
1514853600000,1306.068,1306.758,1306.058,1306.739,0.1544
1514853900000,1306.731,1307.308,1306.599,1306.888,0.225
1514854200000,1306.889,1306.998,1306.489,1306.498,0.1794
1514854500000,1306.498,1306.742,1306.251,1306.292,0.2167
1514854800000,1306.291,1306.391,1304.171,1305.139,0.6112
1514855100000,1305.128,1305.911,1304.829,1305.601,0.2856
1514855400000,1305.621,1305.682,1304.922,1305.142,0.2395
1514855700000,1305.141,1305.938,1305.141,1305.822,0.2248
1514856000000,1305.821,1305.932,1305.508,1305.738,0.1763
1514856300000,1305.731,1306.242,1305.641,1306.191,0.1745
1514856600000,1306.198,1306.651,1306.069,1306.111,0.2726
1514856900000,1306.112,1306.762,1306.058,1306.752,0.1568
1514857200000,1306.751,1306.952,1306.508,1306.521,0.2323
1514857500000,1306.528,1306.948,1306.521,1306.732,0.1902
1514857800000,1306.731,1306.848,1306.308,1306.308,0.148
1514858100000,1306.308,1306.448,1305.991,1306.141,0.2854
1514858400000,1306.142,1306.552,1306.101,1306.451,0.1891
1514858700000,1306.452,1306.639,1306.341,1306.548,0.1515
1514859000000,1306.558,1306.688,1306.458,1306.568,0.1805
1514859300000,1306.561,1306.598,1306.468,1306.549,0.1485
1514859600000,1306.549,1306.682,1306.431,1306.541,0.2457
1514859900000,1306.542,1306.772,1306.442,1306.529,0.2005
1514860200000,1306.529,1306.581,1305.832,1305.951,0.2438
1514860500000,1305.962,1306.192,1305.882,1306.191,0.2017
1514860800000,1306.191,1306.192,1306.001,1306.162,0.164
1514861100000,1306.161,1306.182,1305.418,1305.681,0.3386
1514861400000,1305.682,1306.072,1305.608,1305.972,0.226
1514861700000,1305.971,1306.192,1305.841,1305.949,0.1515
1514862000000,1305.941,1305.952,1305.421,1305.441,0.2339
1514862300000,1305.442,1306.298,1305.381,1306.229,0.3168
1514862600000,1306.229,1306.419,1306.141,1306.242,0.1954
1514862900000,1306.242,1306.981,1306.241,1306.929,0.2407
1514863200000,1306.921,1307.062,1306.641,1306.828,0.2444
1514863500000,1306.821,1306.902,1306.731,1306.888,0.1532
1514863800000,1306.908,1307.348,1306.671,1307.312,0.2131
